Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
16/07/2016 14:19:22,HKLM\System\CurrentControlSet\Services,RSoPProv,enabled,Services,System-wide,Resultant Set of Policy Provider: Provides a network service that processes requests to simulate application of Group Policy settings for a target user or computer in various situations and computes the Resultant Set of Policy settings.,Microsoft Corporation,C:\Windows\system32\RSoPProv.exe,10.0.14393.0,C:\Windows\system32\RSoPProv.exe
16/07/2016 14:18:53,HKLM\System\CurrentControlSet\Services,sacsvr,enabled,Services,System-wide,Special Administration Console Helper: Allows administrators to remotely access a command prompt using Emergency Management Services.,Microsoft Corporation,C:\Windows\system32\sacsvr.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:43,HKLM\System\CurrentControlSet\Services,SamSs,enabled,Services,System-wide,"Security Accounts Manager: The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled.",Microsoft Corporation,C:\Windows\system32\lsass.exe,10.0.14393.0,C:\Windows\system32\lsass.exe
16/07/2016 14:18:35,HKLM\System\CurrentControlSet\Services,SCardSvr,disabled,Services,System-wide,"Smart Card: Manages access to smart cards read by this computer. If this service is stopped, this computer will be unable to read smart cards. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\SCardSvr.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
16/07/2016 14:18:35,HKLM\System\CurrentControlSet\Services,ScDeviceEnum,enabled,Services,System-wide,"Smart Card Device Enumeration Service: Creates software device nodes for all smart card readers accessible to a given session. If this service is disabled, WinRT APIs will not be able to enumerate smart card readers.",Microsoft Corporation,C:\Windows\System32\ScDeviceEnum.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:48,HKLM\System\CurrentControlSet\Services,Schedule,enabled,Services,System-wide,"Task Scheduler: Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\schedsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:35,HKLM\System\CurrentControlSet\Services,SCPolicySvc,enabled,Services,System-wide,Smart Card Removal Policy: Allows the system to be configured to lock the user desktop upon smart card removal.,Microsoft Corporation,C:\Windows\System32\certprop.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:41,HKLM\System\CurrentControlSet\Services,seclogon,enabled,Services,System-wide,"Secondary Logon: Enables starting processes under alternate credentials. If this service is stopped, this type of logon access will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\system32\seclogon.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:32,HKLM\System\CurrentControlSet\Services,SENS,enabled,Services,System-wide,System Event Notification Service: Monitors system events and notifies subscribers to COM+ Event System of these events.,Microsoft Corporation,C:\Windows\System32\sens.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k netsvcs
16/07/2016 14:18:54,HKLM\System\CurrentControlSet\Services,SensorDataService,enabled,Services,System-wide,Sensor Data Service: Delivers data from a variety of sensors,Microsoft Corporation,C:\Windows\System32\SensorDataService.exe,10.0.14393.0,C:\Windows\System32\SensorDataService.exe
16/07/2016 14:18:43,HKLM\System\CurrentControlSet\Services,SensorService,enabled,Services,System-wide,"Sensor Service: A service for sensors that manages different sensors' functionality. Manages Simple Device Orientation (SDO) and History for sensors. Loads the SDO sensor that reports device orientation changes.  If this service is stopped or disabled, the SDO sensor will not be loaded and so auto-rotation will not occur. History collection from Sensors will also be stopped.",Microsoft Corporation,C:\Windows\system32\SensorService.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:19:18,HKLM\System\CurrentControlSet\Services,SensrSvc,enabled,Services,System-wide,"Sensor Monitoring Service: Monitors various sensors in order to expose data and adapt to system and user state.  If this service is stopped or disabled, the display brightness will not adapt to lighting conditions. Stopping this service may affect other system functionality and features as well.",Microsoft Corporation,C:\Windows\system32\sensrsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
16/07/2016 14:18:46,HKLM\System\CurrentControlSet\Services,SessionEnv,enabled,Services,System-wide,"Remote Desktop Configuration: Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.",Microsoft Corporation,C:\Windows\system32\sessenv.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:47,HKLM\System\CurrentControlSet\Services,SharedAccess,enabled,Services,System-wide,"Internet Connection Sharing (ICS): Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.",Microsoft Corporation,C:\Windows\System32\ipnathlp.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:56,HKLM\System\CurrentControlSet\Services,ShellHWDetection,enabled,Services,System-wide,Shell Hardware Detection: Provides notifications for AutoPlay hardware events.,Microsoft Corporation,C:\Windows\System32\shsvcs.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k netsvcs
16/07/2016 14:18:45,HKLM\System\CurrentControlSet\Services,smphost,enabled,Services,System-wide,"Microsoft Storage Spaces SMP: Host service for the Microsoft Storage Spaces management provider. If this service is stopped or disabled, Storage Spaces cannot be managed.",Microsoft Corporation,C:\Windows\System32\smphost.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k smphost
16/07/2016 14:18:53,HKLM\System\CurrentControlSet\Services,SNMPTRAP,enabled,Services,System-wide,"SNMP Trap: Receives trap messages generated by local or remote Simple Network Management Protocol (SNMP) agents and forwards the messages to SNMP management programs running on this computer. If this service is stopped, SNMP-based programs on this computer will not receive SNMP trap messages. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\snmptrap.exe,10.0.14393.0,C:\Windows\System32\snmptrap.exe
16/07/2016 14:19:22,HKLM\System\CurrentControlSet\Services,Spooler,enabled,Services,System-wide,"Print Spooler: This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won’t be able to print or see your printers.",Microsoft Corporation,C:\Windows\System32\spoolsv.exe,10.0.14393.0,C:\Windows\System32\spoolsv.exe
16/07/2016 14:18:34,HKLM\System\CurrentControlSet\Services,sppsvc,enabled,Services,System-wide,"Software Protection: Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.",Microsoft Corporation,C:\Windows\system32\sppsvc.exe,10.0.14393.0,C:\Windows\system32\sppsvc.exe
16/07/2016 14:18:45,HKLM\System\CurrentControlSet\Services,SSDPSRV,disabled,Services,System-wide,"SSDP Discovery: Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\ssdpsrv.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation
16/07/2016 14:18:53,HKLM\System\CurrentControlSet\Services,SstpSvc,enabled,Services,System-wide,"Secure Socket Tunneling Protocol Service: Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers.",Microsoft Corporation,C:\Windows\system32\sstpsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalService
16/07/2016 14:18:24,HKLM\System\CurrentControlSet\Services,StateRepository,enabled,Services,System-wide,State Repository Service: Provides required infrastructure support for the application model.,Microsoft Corporation,C:\Windows\system32\windows.staterepository.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k appmodel
16/07/2016 14:19:58,HKLM\System\CurrentControlSet\Services,stisvc,enabled,Services,System-wide,Windows Image Acquisition (WIA): Provides image acquisition services for scanners and cameras,Microsoft Corporation,C:\Windows\System32\wiaservc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k imgsvc
16/07/2016 14:18:38,HKLM\System\CurrentControlSet\Services,StorSvc,enabled,Services,System-wide,Storage Service: Provides enabling services for storage settings and external storage expansion,Microsoft Corporation,C:\Windows\system32\storsvc.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:31,HKLM\System\CurrentControlSet\Services,svsvc,enabled,Services,System-wide,Spot Verifier: Verifies potential file system corruptions.,Microsoft Corporation,C:\Windows\system32\svsvc.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
16/07/2016 14:18:31,HKLM\System\CurrentControlSet\Services,swprv,enabled,Services,System-wide,"Microsoft Software Shadow Copy Provider: Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped, software-based volume shadow copies cannot be managed. If this service is disabled, any services that explicitly depend on it will fail to start.",Microsoft Corporation,C:\Windows\System32\swprv.dll,10.0.14393.0,C:\Windows\System32\svchost.exe -k swprv
16/07/2016 14:19:28,HKLM\System\CurrentControlSet\Services,SysMain,enabled,Services,System-wide,Superfetch: Maintains and improves system performance over time.,Microsoft Corporation,C:\Windows\system32\sysmain.dll,10.0.14393.0,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted
