
Sysinternals Autoruns v14.3 - Autostart program viewer
Copyright © 2002-2026 Mark Russinovich
Sysinternals - www.sysinternals.com

Time,Entry Location,Entry,Enabled,Category,Profile,Description,Company,Image Path,Version,Launch String
25/07/2026 02:02:29,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,WorkFolders,enabled,Explorer,System-wide,Microsoft (C) Work Folders Shell Extension,Microsoft Corporation,C:\Windows\System32\WorkfoldersShell.dll,10.0.19041.4355,C:\Windows\System32\WorkfoldersShell.dll
07/12/2019 09:54:05,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,
25/07/2026 02:01:37,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,DfsShell Class,enabled,Explorer,System-wide,Distributed File System shell extension,Microsoft Corporation,C:\Windows\System32\DfsShlEx.dll,10.0.19041.3636,C:\Windows\System32\DfsShlEx.dll
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Folder Customization Tab,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:01:43,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,MyFolder menu and properties,enabled,Explorer,System-wide,My Documents Folder UI,Microsoft Corporation,C:\Windows\system32\mydocs.dll,10.0.19041.4355,C:\Windows\system32\mydocs.dll
25/07/2026 02:02:49,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.19041.5794,C:\Windows\System32\cscui.dll
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,Microsoft Corporation,C:\Windows\system32\twext.dll,10.0.19041.4355,C:\Windows\system32\twext.dll
25/07/2026 02:02:15,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Security Shell Extension,enabled,Explorer,System-wide,Security Shell Extension,Microsoft Corporation,C:\Windows\system32\rshx32.dll,10.0.19041.4355,C:\Windows\system32\rshx32.dll
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\ShellEx\PropertySheetHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.19041.5794,C:\Windows\system32\ntshrui.dll
07/12/2019 09:17:44,HKLM\Software\Classes\Directory\ShellEx\CopyHookHandlers,,,Explorer,System-wide,,,,,
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\ShellEx\CopyHookHandlers,FileSystem,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\ShellEx\CopyHookHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.19041.5794,C:\Windows\system32\ntshrui.dll
07/12/2019 09:17:44,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,New,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:01:26,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,Microsoft Corporation,C:\Windows\system32\ntshrui.dll,10.0.19041.5794,C:\Windows\system32\ntshrui.dll
25/07/2026 02:02:29,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,WorkFolders,enabled,Explorer,System-wide,Microsoft (C) Work Folders Shell Extension,Microsoft Corporation,C:\Windows\System32\WorkfoldersShell.dll,10.0.19041.4355,C:\Windows\System32\WorkfoldersShell.dll
07/12/2019 09:54:05,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,
25/07/2026 02:01:26,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Library Location,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:02:49,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.19041.5794,C:\Windows\System32\cscui.dll
25/07/2026 02:01:11,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,PintoStartScreen,enabled,Explorer,System-wide,App Resolver,Microsoft Corporation,C:\Windows\System32\appresolver.dll,10.0.19041.5794,C:\Windows\System32\appresolver.dll
25/07/2026 02:01:26,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Start Menu Pin,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\system32\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
07/12/2019 09:17:44,HKLM\Software\Classes\Folder\ShellEx\DragDropHandlers,,,Explorer,System-wide,,,,,
25/07/2026 02:01:20,HKLM\Software\Classes\Folder\ShellEx\DragDropHandlers,Compressed (zipped) Folder Right Drag Handler,enabled,Explorer,System-wide,Compressed (zipped) Folders,Microsoft Corporation,C:\Windows\system32\zipfldr.dll,10.0.19041.5915,C:\Windows\system32\zipfldr.dll
07/12/2019 09:54:05,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,
25/07/2026 02:02:47,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,FCI Properties,enabled,Explorer,System-wide,Microsoft® File Server Resource Management Shell Extension,Microsoft Corporation,C:\Windows\System32\srmshell.dll,10.0.19041.3636,C:\Windows\System32\srmshell.dll
25/07/2026 02:02:49,HKLM\Software\Classes\Folder\ShellEx\PropertySheetHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.19041.5794,C:\Windows\System32\cscui.dll
07/12/2019 09:54:03,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,,,Explorer,System-wide,,,,,
25/07/2026 02:01:30,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,EnhancedStorageShell,enabled,Explorer,System-wide,Windows Enhanced Storage Shell Extension DLL,Microsoft Corporation,C:\Windows\System32\EhStorShell.dll,10.0.19041.3636,C:\Windows\System32\EhStorShell.dll
25/07/2026 02:02:49,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,Microsoft Corporation,C:\Windows\System32\cscui.dll,10.0.19041.5794,C:\Windows\System32\cscui.dll
07/12/2019 09:54:03,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,,,Explorer,System-wide,,,,,
25/07/2026 02:02:01,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Bluetooth Authentication Agent SSO,enabled,Explorer,System-wide,Bluetooth Control Panel Applet,Microsoft Corporation,C:\Windows\Syswow64\bthprops.cpl,10.0.19041.5794,C:\Windows\System32\bthprops.cpl
25/07/2026 02:02:06,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,HomeGroup SSO,enabled,Explorer,System-wide,HomeGroup Control Panel,Microsoft Corporation,C:\Windows\Syswow64\hgcpl.dll,10.0.19041.5794,C:\Windows\System32\hgcpl.dll
25/07/2026 02:01:58,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Library Group Policy Shell Service Object,enabled,Explorer,System-wide,Microsoft WinRT Storage API,Microsoft Corporation,C:\Windows\Syswow64\windows.storage.dll,10.0.19041.6456,C:\Windows\system32\windows.storage.dll
25/07/2026 02:02:01,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Microsoft VolumeControlService Class,enabled,Explorer,System-wide,SCA Volume,Microsoft Corporation,C:\Windows\Syswow64\SndVolSSO.dll,10.0.19041.5848,C:\Windows\System32\SndVolSSO.dll
25/07/2026 02:02:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,OneDrive network states cache SSO,enabled,Explorer,System-wide,Windows.FileExplorer.Common,Microsoft Corporation,C:\Windows\Syswow64\Windows.FileExplorer.Common.dll,10.0.19041.5848,C:\Windows\System32\Windows.FileExplorer.Common.dll
25/07/2026 02:02:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,PostBootReminder object,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:02:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Published Items Shell Service Object,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:02:06,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Security and Maintenance Shell Service Object,enabled,Explorer,System-wide,Security and Maintenance,Microsoft Corporation,C:\Windows\Syswow64\Actioncenter.dll,10.0.19041.4355,C:\Windows\System32\Actioncenter.dll
25/07/2026 02:01:47,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Setting Sync Monitor Shell Service Object,enabled,Explorer,System-wide,Setting Synchronization Change Monitor,Microsoft Corporation,C:\Windows\Syswow64\SettingMonitor.dll,10.0.19041.5794,C:\Windows\system32\SettingMonitor.dll
25/07/2026 02:02:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,ShellFolder for CD Burning,enabled,Explorer,System-wide,Windows Shell Common Dll,Microsoft Corporation,C:\Windows\Syswow64\shell32.dll,10.0.19041.6456,C:\Windows\system32\shell32.dll
25/07/2026 02:02:41,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Sync Center Shell Service Object (Internal),enabled,Explorer,System-wide,Microsoft Sync Center,Microsoft Corporation,C:\Windows\Syswow64\SyncCenter.dll,10.0.19041.5794,C:\Windows\System32\SyncCenter.dll
25/07/2026 02:01:47,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,UnexpectedShutdownReason,enabled,Explorer,System-wide,Systray shell service object,Microsoft Corporation,C:\Windows\Syswow64\stobject.dll,10.0.19041.5794,C:\Windows\system32\stobject.dll
25/07/2026 02:02:06,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,User Account Control Check Service,enabled,Explorer,System-wide,Security and Maintenance Providers,Microsoft Corporation,C:\Windows\Syswow64\hcproviders.dll,10.0.19041.4355,C:\Windows\System32\hcproviders.dll
25/07/2026 02:02:11,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,WebCheck,enabled,Explorer,System-wide,Shell Doc Object and Control Library,Microsoft Corporation,C:\Windows\Syswow64\shdocvw.dll,10.0.19041.5794,C:\Windows\System32\shdocvw.dll
25/07/2026 02:02:10,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Windows Search Shell Service Object,enabled,Explorer,System-wide,Indexing Options,Microsoft Corporation,C:\Windows\Syswow64\srchadmin.dll,7.0.19041.5794,C:\Windows\System32\srchadmin.dll
25/07/2026 02:02:59,HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,WPDShServiceObj Class,enabled,Explorer,System-wide,Windows Portable Device Shell Service Object,Microsoft Corporation,C:\Windows\Syswow64\wpdshserviceobj.dll,10.0.19041.5553,C:\Windows\system32\wpdshserviceobj.dll
24/07/2026 23:04:21,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\Browser Helper Objects,,,Internet Explorer,System-wide,,,,,
31/07/2026 13:15:37,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\Browser Helper Objects,IEToEdge BHO,enabled,Internet Explorer,System-wide,IEToEdge BHO,Microsoft Corporation,C:\Program Files (x86)\Microsoft\Edge\Application\151.0.4129.59\BHO\ie_to_edge_bho_64.dll,151.0.4129.59,C:\Program Files (x86)\Microsoft\Edge\Application\151.0.4129.59\BHO\ie_to_edge_bho_64.dll
24/07/2026 23:04:21,HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\Browser Helper Objects,,,Internet Explorer,System-wide,,,,,
31/07/2026 13:15:24,HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\Browser Helper Objects,IEToEdge BHO,enabled,Internet Explorer,System-wide,IEToEdge BHO,Microsoft Corporation,C:\Program Files (x86)\Microsoft\Edge\Application\151.0.4129.59\BHO\ie_to_edge_bho.dll,151.0.4129.59,C:\Program Files (x86)\Microsoft\Edge\Application\151.0.4129.59\BHO\ie_to_edge_bho.dll
,Task Scheduler,,,Scheduled Tasks,System-wide,,,,,
07/12/2019 09:10:05,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319,enabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.19041.1,C:\Windows\System32\mscoree.dll /RuntimeWide
07/12/2019 09:10:05,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64,enabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.19041.1,C:\Windows\System32\mscoree.dll /RuntimeWide
07/12/2019 09:10:05,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical,disabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.19041.1,C:\Windows\System32\mscoree.dll /RuntimeWide
07/12/2019 09:10:05,Task Scheduler,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,disabled,Scheduled Tasks,System-wide,Microsoft .NET Runtime Execution Engine,Microsoft Corporation,C:\Windows\System32\mscoree.dll,10.0.19041.1,C:\Windows\System32\mscoree.dll /RuntimeWide
07/12/2019 09:08:12,Task Scheduler,\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated),disabled,Scheduled Tasks,System-wide,Windows Rights Management client,Microsoft Corporation,C:\Windows\system32\msdrm.dll,10.0.19041.1,C:\Windows\system32\msdrm.dll
07/12/2019 09:08:12,Task Scheduler,\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual),enabled,Scheduled Tasks,System-wide,Windows Rights Management client,Microsoft Corporation,C:\Windows\system32\msdrm.dll,10.0.19041.1,C:\Windows\system32\msdrm.dll
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\AppID\EDP Policy Manager,enabled,Scheduled Tasks,System-wide,AppLockerCSP,Microsoft Corporation,C:\Windows\System32\AppLockerCsp.dll,10.0.19041.5794,C:\Windows\System32\AppLockerCsp.dll EdpPolicyManager
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\AppID\PolicyConverter,disabled,Scheduled Tasks,System-wide,Converts the software restriction policies policy from XML into binary format.,Microsoft Corporation,C:\Windows\system32\appidpolicyconverter.exe,10.0.19041.3636,C:\Windows\system32\appidpolicyconverter.exe
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,disabled,Scheduled Tasks,System-wide,Inspects the AppID certificate cache for invalid or revoked certificates.,Microsoft Corporation,C:\Windows\system32\appidcertstorecheck.exe,10.0.19041.5794,C:\Windows\system32\appidcertstorecheck.exe
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\MareBackup,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\invagent.dll,-702)",Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.19041.6280,C:\Windows\system32\compattelrunner.exe -m:aeinv.dll -f:UpdateSoftwareInventoryW invsvc
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\MareBackup,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\invagent.dll,-702)",Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.19041.6280,C:\Windows\system32\compattelrunner.exe -m:appraiser.dll -f:DoScheduledTelemetryRun
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\MareBackup,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\invagent.dll,-702)",Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.19041.6280,C:\Windows\system32\compattelrunner.exe -m:aemarebackup.dll -f:BackupMareData
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\compattelrunner.exe,-503)",Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.19041.6280,C:\Windows\system32\compattelrunner.exe
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\PcaPatchDbTask,enabled,Scheduled Tasks,System-wide,Updates compatibility database,Microsoft Corporation,C:\Windows\system32\PcaSvc.dll,10.0.19041.6157,"%windir%\system32\rundll32.exe %windir%\system32\PcaSvc.dll,PcaPatchSdbTask"
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\PcaWallpaperAppDetect,enabled,Scheduled Tasks,System-wide,Detect 3rd party wallpaper apps,Microsoft Corporation,C:\Windows\system32\PcaSvc.dll,10.0.19041.6157,"%windir%\system32\rundll32.exe %windir%\system32\PcaSvc.dll,PcaWallpaperAppDetect"
25/07/2026 02:01:16,Task Scheduler,\Microsoft\Windows\Application Experience\ProgramDataUpdater,enabled,Scheduled Tasks,System-wide,"$(@%SystemRoot%\system32\invagent.dll,-702)",Microsoft Corporation,C:\Windows\system32\compattelrunner.exe,10.0.19041.6280,C:\Windows\system32\compattelrunner.exe -maintenance
07/12/2019 09:08:55,Task Scheduler,\Microsoft\Windows\Application Experience\StartupAppTask,enabled,Scheduled Tasks,System-wide,Scans startup entries and raises notification to the user if there are too many startup entries.,Microsoft Corporation,C:\Windows\system32\Startupscan.dll,10.0.19041.1,"%windir%\system32\rundll32.exe Startupscan.dll,SusRunTask"
25/07/2026 02:00:37,Task Scheduler,\Microsoft\Windows\ApplicationData\appuriverifierdaily,enabled,Scheduled Tasks,System-wide,Verifies AppUriHandler host registrations.,Microsoft Corporation,C:\Windows\system32\AppHostRegistrationVerifier.exe,10.0.19041.4355,C:\Windows\system32\AppHostRegistrationVerifier.exe
25/07/2026 02:00:37,Task Scheduler,\Microsoft\Windows\ApplicationData\appuriverifierinstall,enabled,Scheduled Tasks,System-wide,Verifies AppUriHandler host registrations.,Microsoft Corporation,C:\Windows\system32\AppHostRegistrationVerifier.exe,10.0.19041.4355,C:\Windows\system32\AppHostRegistrationVerifier.exe
25/07/2026 02:00:40,Task Scheduler,\Microsoft\Windows\ApplicationData\CleanupTemporaryState,enabled,Scheduled Tasks,System-wide,Cleans up each package's unused temporary files.,Microsoft Corporation,C:\Windows\system32\Windows.Storage.ApplicationData.dll,10.0.19041.5794,"%windir%\system32\rundll32.exe Windows.Storage.ApplicationData.dll,CleanupTemporaryState"
25/07/2026 02:00:37,Task Scheduler,\Microsoft\Windows\ApplicationData\DsSvcCleanup,enabled,Scheduled Tasks,System-wide,Performs maintenance for the Data Sharing Service.,Microsoft Corporation,C:\Windows\system32\dstokenclean.exe,10.0.19041.3636,C:\Windows\system32\dstokenclean.exe
25/07/2026 02:00:24,Task Scheduler,\Microsoft\Windows\AppListBackup\Backup,enabled,Scheduled Tasks,System-wide,AppListBackupLauncher,Microsoft Corporation,C:\Windows\system32\AppListBackupLauncher.dll,10.0.19041.5794,C:\Windows\system32\AppListBackupLauncher.dll
